user_name	scenario_name	period	raw	score	total_score	timestamp
きっぺい	シナリオ1	2076-2100	{'収量': np.float64(3021.7073019471763), '洪水被害': np.float64(4226766.53561327), '予算': np.float64(310000000.0), '生態系': np.float64(80.88263446665238), '都市利便性': np.float64(100.0)}	{'収量': 30.2, '洪水被害': 97.9, '予算': 69.0, '生態系': 80.9, '都市利便性': 100.0}	75.6	2025-05-25 03:55:49.201230+00:00
こういち	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(286000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 71.4, '生態系': 100.0, '都市利便性': 0.0}	64.28	2025-05-25 06:09:19.124123+00:00
こういち	シナリオ1	2051-2075	{'収量': np.float64(4899.715932538673), '洪水被害': np.float64(10028406.746132731), '予算': np.float64(55000000.0), '生態系': np.float64(99.99869999999996), '都市利便性': np.float64(0.0)}	{'収量': 49.0, '洪水被害': 95.0, '予算': 94.5, '生態系': 100.0, '都市利便性': 0.0}	67.7	2025-05-25 06:11:41.800200+00:00
こういち	シナリオ1	2076-2100	{'収量': np.float64(3234.6736192931094), '洪水被害': np.float64(5727874.7034572195), '予算': np.float64(155000000.0), '生態系': np.float64(67.24954139064599), '都市利便性': np.float64(62.73473539527107)}	{'収量': 32.3, '洪水被害': 97.1, '予算': 84.5, '生態系': 67.2, '都市利便性': 62.7}	68.75999999999999	2025-05-25 06:14:38.555136+00:00
こうき	シナリオ1	2026-2050	{'収量': np.float64(4999.833333333333), '洪水被害': np.float64(0.0), '予算': np.float64(472000000.0), '生態系': np.float64(99.995), '都市利便性': np.float64(0.0)}	{'収量': 1.7, '洪水被害': -0.0, '予算': 0.5, '生態系': 100.0, '都市利便性': 0.0}	20.44	2025-05-24 04:00:57.964676+00:00
こうき	シナリオ1	2051-2075	{'収量': np.float64(4835.64139010437), '洪水被害': np.float64(0.0), '予算': np.float64(522000000.0), '生態系': np.float64(92.85679242652802), '都市利便性': np.float64(0.0)}	{'収量': 1.6, '洪水被害': -0.0, '予算': 0.5, '生態系': 92.9, '都市利便性': 0.0}	19.0	2025-05-24 04:02:33.619564+00:00
こうき	シナリオ1	2076-2100	{'収量': np.float64(4563.50410292036), '洪水被害': np.float64(43632923.04129732), '予算': np.float64(572000000.0), '生態系': np.float64(92.73179242652813), '都市利便性': np.float64(17.882091607063444)}	{'収量': 1.5, '洪水被害': 21.8, '予算': 0.6, '生態系': 92.7, '都市利便性': 17.9}	26.9	2025-05-24 04:03:30.301984+00:00
こっしー	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(381000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 61.9, '生態系': 100.0, '都市利便性': 0.0}	62.38	2025-05-25 02:27:27.932719+00:00
こっしー	シナリオ1	2051-2075	{'収量': np.float64(4473.073956947767), '洪水被害': np.float64(52692604.30522328), '予算': np.float64(10000000.0), '生態系': np.float64(99.98669999999998), '都市利便性': np.float64(0.0)}	{'収量': 44.7, '洪水被害': 73.7, '予算': 99.0, '生態系': 100.0, '都市利便性': 0.0}	63.48	2025-05-25 02:32:40.270301+00:00
こっしー	シナリオ1	2076-2100	{'収量': np.float64(4950.065826622276), '洪水被害': np.float64(4993417.337772378), '予算': np.float64(110000000.0), '生態系': np.float64(99.93545000000006), '都市利便性': np.float64(4.821202207530198)}	{'収量': 49.5, '洪水被害': 97.5, '予算': 89.0, '生態系': 99.9, '都市利便性': 4.8}	68.14	2025-05-25 02:35:30.001444+00:00
さいとう	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(331000000.0), '生態系': np.float64(99.995), '都市利便性': np.float64(0.0)}	{'収量': 1.7, '洪水被害': -0.0, '予算': 0.3, '生態系': 100.0, '都市利便性': 0.0}	20.4	2025-05-24 03:54:51.424204+00:00
さいとう	シナリオ1	2051-2075	{'収量': np.float64(4854.572698019865), '洪水被害': np.float64(14542730.198013447), '予算': np.float64(381000000.0), '生態系': np.float64(58.7340503126939), '都市利便性': np.float64(51.401107173175035)}	{'収量': 1.6, '洪水被害': 7.3, '予算': 0.4, '生態系': 58.7, '都市利便性': 51.4}	23.880000000000003	2025-05-24 03:56:42.923284+00:00
さいとう	シナリオ1	2076-2100	{'収量': np.float64(2427.0871825283166), '洪水被害': np.float64(125455294.8993128), '予算': np.float64(381000000.0), '生態系': np.float64(0.0), '都市利便性': np.float64(0.0)}	{'収量': 0.8, '洪水被害': 62.7, '予算': 0.4, '生態系': 0.0, '都市利便性': 0.0}	12.78	2025-05-24 03:56:59.031184+00:00
さかたりお	シナリオ1	2026-2050	{'収量': np.float64(4999.833333333333), '洪水被害': np.float64(0.0), '予算': np.float64(110000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 89.0, '生態系': 100.0, '都市利便性': 0.0}	67.8	2025-05-25 03:23:55.079346+00:00
さかたりお	シナリオ1	2051-2075	{'収量': np.float64(2456.337696187712), '洪水被害': np.float64(41337046.28547136), '予算': np.float64(210000000.0), '生態系': np.float64(74.3393801863032), '都市利便性': np.float64(0.0)}	{'収量': 24.6, '洪水被害': 79.3, '予算': 79.0, '生態系': 74.3, '都市利便性': 0.0}	51.44	2025-05-25 03:25:03.156072+00:00
さかたりお	シナリオ1	2076-2100	{'収量': np.float64(2585.6559115204254), '洪水被害': np.float64(65791323.87889803), '予算': np.float64(210000000.0), '生態系': np.float64(35.239482193365504), '都市利便性': np.float64(0.0)}	{'収量': 25.9, '洪水被害': 67.1, '予算': 79.0, '生態系': 35.2, '都市利便性': 0.0}	41.44	2025-05-25 03:27:08.308874+00:00
さくら	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(336000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 66.4, '生態系': 100.0, '都市利便性': 0.0}	63.28	2025-05-25 06:54:56.141415+00:00
さくら	シナリオ1	2051-2075	{'収量': np.float64(4073.517949052043), '洪水被害': np.float64(71385773.9046316), '予算': np.float64(105000000.0), '生態系': np.float64(99.98669999999998), '都市利便性': np.float64(0.0)}	{'収量': 40.7, '洪水被害': 64.3, '予算': 89.5, '生態系': 100.0, '都市利便性': 0.0}	58.9	2025-05-25 06:57:07.223962+00:00
さくら	シナリオ1	2076-2100	{'収量': np.float64(3643.0299667738846), '洪水被害': np.float64(82712224.48215766), '予算': np.float64(336000000.0), '生態系': np.float64(99.93545000000006), '都市利便性': np.float64(0.0)}	{'収量': 36.4, '洪水被害': 58.6, '予算': 66.4, '生態系': 99.9, '都市利便性': 0.0}	52.260000000000005	2025-05-25 06:58:46.496568+00:00
しょうた	シナリオ1	2026-2050	{'収量': np.float64(4812.1231990664), '洪水被害': np.float64(18771013.4266933), '予算': np.float64(286000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 48.1, '洪水被害': 90.6, '予算': 71.4, '生態系': 100.0, '都市利便性': 0.0}	62.02	2025-05-25 04:32:38.506598+00:00
しょうた	シナリオ1	2051-2075	{'収量': np.float64(4425.347537765289), '洪水被害': np.float64(57465246.22347104), '予算': np.float64(155000000.0), '生態系': np.float64(99.99869999999996), '都市利便性': np.float64(0.0)}	{'収量': 44.3, '洪水被害': 71.3, '予算': 84.5, '生態系': 100.0, '都市利便性': 0.0}	60.02	2025-05-25 04:35:05.302469+00:00
しょうた	シナリオ1	2076-2100	{'収量': np.float64(2991.302518409836), '洪水被害': np.float64(79507382.06355128), '予算': np.float64(205000000.0), '生態系': np.float64(99.98344999999995), '都市利便性': np.float64(0.0)}	{'収量': 29.9, '洪水被害': 60.2, '予算': 79.5, '生態系': 100.0, '都市利便性': 0.0}	53.92	2025-05-25 04:36:25.529882+00:00
じん	シナリオ1	2026-2050	{'収量': np.float64(4800.859178127081), '洪水被害': np.float64(19897415.520625204), '予算': np.float64(286000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 48.0, '洪水被害': 90.1, '予算': 71.4, '生態系': 100.0, '都市利便性': 0.0}	61.9	2025-05-25 05:51:45.646685+00:00
じん	シナリオ1	2051-2075	{'収量': np.float64(4142.982338547655), '洪水被害': np.float64(65847235.62927313), '予算': np.float64(381000000.0), '生態系': np.float64(99.99869999999996), '都市利便性': np.float64(2.6534589430457487)}	{'収量': 41.4, '洪水被害': 67.1, '予算': 61.9, '生態系': 100.0, '都市利便性': 2.7}	54.61999999999999	2025-05-25 05:53:26.925642+00:00
じん	シナリオ1	2076-2100	{'収量': np.float64(1344.525364631903), '洪水被害': np.float64(83173304.78755006), '予算': np.float64(50000000.0), '生態系': np.float64(88.70489012878276), '都市利便性': np.float64(0.0)}	{'収量': 13.4, '洪水被害': 58.4, '予算': 95.0, '生態系': 88.7, '都市利便性': 0.0}	51.1	2025-05-25 05:54:29.100310+00:00
ぜん	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(241000000.0), '生態系': np.float64(99.995), '都市利便性': np.float64(0.0)}	{'収量': 1.7, '洪水被害': -0.0, '予算': 0.2, '生態系': 100.0, '都市利便性': 0.0}	20.380000000000003	2025-05-24 05:12:43.779167+00:00
ぜん	シナリオ1	2051-2075	{'収量': np.float64(3350.2157097499385), '洪水被害': np.float64(12573532.24203191), '予算': np.float64(281000000.0), '生態系': np.float64(0.0), '都市利便性': np.float64(0.0)}	{'収量': 1.1, '洪水被害': 6.3, '予算': 0.3, '生態系': 0.0, '都市利便性': 0.0}	1.54	2025-05-24 05:17:38.564117+00:00
ぜん	シナリオ1	2076-2100	{'収量': np.float64(2844.134791623858), '洪水被害': np.float64(25003083.481145818), '予算': np.float64(682000000.0), '生態系': np.float64(0.0), '都市利便性': np.float64(42.918525249663794)}	{'収量': 0.9, '洪水被害': 12.5, '予算': 0.7, '生態系': 0.0, '都市利便性': 42.9}	11.4	2025-05-24 05:22:36.486598+00:00
そうすけ	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(60000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(4.987511557773017)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 94.0, '生態系': 100.0, '都市利便性': 5.0}	69.8	2025-05-25 06:43:15.083151+00:00
そうすけ	シナリオ1	2051-2075	{'収量': np.float64(4527.23607477202), '洪水被害': np.float64(5416064.828072401), '予算': np.float64(286000000.0), '生態系': np.float64(99.99869999999996), '都市利便性': np.float64(62.24353600734377)}	{'収量': 45.3, '洪水被害': 97.3, '予算': 71.4, '生態系': 100.0, '都市利便性': 62.2}	75.24	2025-05-25 06:44:41.759673+00:00
そうすけ	シナリオ1	2076-2100	{'収量': np.float64(3999.8354343047454), '洪水被害': np.float64(68523194.63091485), '予算': np.float64(155000000.0), '生態系': np.float64(97.84396712168873), '都市利便性': np.float64(0.0)}	{'収量': 40.0, '洪水被害': 65.7, '予算': 84.5, '生態系': 97.8, '都市利便性': 0.0}	57.6	2025-05-25 06:46:06.487736+00:00
たてき	シナリオ1	2026-2050	{'収量': np.float64(4804.587907190748), '洪水被害': np.float64(19541209.28092517), '予算': np.float64(381000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 48.0, '洪水被害': 90.2, '予算': 61.9, '生態系': 100.0, '都市利便性': 0.0}	60.02	2025-05-25 01:24:28.432661+00:00
たてき	シナリオ1	2051-2075	{'収量': np.float64(4612.4072334232615), '洪水被害': np.float64(38759276.65767381), '予算': np.float64(60000000.0), '生態系': np.float64(99.98469999999999), '都市利便性': np.float64(0.0)}	{'収量': 46.1, '洪水被害': 80.6, '予算': 94.0, '生態系': 100.0, '都市利便性': 0.0}	64.14	2025-05-25 01:25:06.583269+00:00
たてき	シナリオ1	2076-2100	{'収量': np.float64(4570.071003163684), '洪水被害': np.float64(34987011.1845535), '予算': np.float64(286000000.0), '生態系': np.float64(99.93345000000006), '都市利便性': np.float64(32.67800962398633)}	{'収量': 45.7, '洪水被害': 82.5, '予算': 71.4, '生態系': 99.9, '都市利便性': 32.7}	66.44	2025-05-25 01:27:13.766572+00:00
はまだ	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(512000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 48.8, '生態系': 100.0, '都市利便性': 0.0}	59.760000000000005	2025-05-25 02:40:31.528454+00:00
はまだ	シナリオ1	2051-2075	{'収量': np.float64(4601.081053843815), '洪水被害': np.float64(39891894.61561848), '予算': np.float64(55000000.0), '生態系': np.float64(99.99869999999996), '都市利便性': np.float64(0.0)}	{'収量': 46.0, '洪水被害': 80.1, '予算': 94.5, '生態系': 100.0, '都市利便性': 0.0}	64.12	2025-05-25 02:42:18.117994+00:00
はまだ	シナリオ1	2076-2100	{'収量': np.float64(3943.4484653193567), '洪水被害': np.float64(93570403.70126796), '予算': np.float64(110000000.0), '生態系': np.float64(99.99744999999992), '都市利便性': np.float64(0.0)}	{'収量': 39.4, '洪水被害': 53.2, '予算': 89.0, '生態系': 100.0, '都市利便性': 0.0}	56.32000000000001	2025-05-25 02:44:20.121232+00:00
はるか	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(155000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 84.5, '生態系': 100.0, '都市利便性': 0.0}	66.9	2025-05-25 04:04:38.803021+00:00
はるか	シナリオ1	2051-2075	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(60000000.0), '生態系': np.float64(99.98469999999999), '都市利便性': np.float64(4.792945153511476)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 94.0, '生態系': 100.0, '都市利便性': 4.8}	69.76	2025-05-25 04:06:16.202790+00:00
はるか	シナリオ1	2076-2100	{'収量': np.float64(3411.421815582649), '洪水被害': np.float64(30463283.663851697), '予算': np.float64(350000000.0), '生態系': np.float64(98.12051055479131), '都市利便性': np.float64(46.06407882231204)}	{'収量': 34.1, '洪水被害': 84.8, '予算': 65.0, '生態系': 98.1, '都市利便性': 46.1}	65.62	2025-05-25 04:08:58.969116+00:00
はると	シナリオ1	2026-2050	{'収量': np.float64(4999.833333333333), '洪水被害': np.float64(0.0), '予算': np.float64(110000000.0), '生態系': np.float64(99.995), '都市利便性': np.float64(0.0)}	{'収量': 1.7, '洪水被害': -0.0, '予算': 0.1, '生態系': 100.0, '都市利便性': 0.0}	20.36	2025-05-24 04:11:57.029356+00:00
はると	シナリオ1	2051-2075	{'収量': np.float64(4049.5360215612313), '洪水被害': np.float64(18515632.072425034), '予算': np.float64(622000000.0), '生態系': np.float64(0.0), '都市利便性': np.float64(0.0)}	{'収量': 1.3, '洪水被害': 9.3, '予算': 0.6, '生態系': 0.0, '都市利便性': 0.0}	2.24	2025-05-24 04:14:49.477827+00:00
はると	シナリオ1	2076-2100	{'収量': np.float64(3971.8087474804424), '洪水被害': np.float64(20513267.101488523), '予算': np.float64(5000000.0), '生態系': np.float64(0.0), '都市利便性': np.float64(0.0)}	{'収量': 1.3, '洪水被害': 10.3, '予算': 0.0, '生態系': 0.0, '都市利便性': 0.0}	2.3200000000000003	2025-05-24 04:16:07.916992+00:00
ひさし2	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(436000000.0), '生態系': np.float64(99.995), '都市利便性': np.float64(9.995009114168525)}	{'収量': 1.7, '洪水被害': -0.0, '予算': 0.4, '生態系': 100.0, '都市利便性': 10.0}	22.42	2025-05-24 04:59:00.629511+00:00
ひさし2	シナリオ1	2051-2075	{'収量': np.float64(2098.0889955397543), '洪水被害': np.float64(38909092.43138512), '予算': np.float64(572000000.0), '生態系': np.float64(0.0), '都市利便性': np.float64(100.0)}	{'収量': 0.7, '洪水被害': 19.5, '予算': 0.6, '生態系': 0.0, '都市利便性': 100.0}	24.16	2025-05-24 05:00:15.103444+00:00
ひさし2	シナリオ1	2076-2100	{'収量': np.float64(2805.580737631606), '洪水被害': np.float64(18224079.580741026), '予算': np.float64(677000000.0), '生態系': np.float64(0.0), '都市利便性': np.float64(100.0)}	{'収量': 0.9, '洪水被害': 9.1, '予算': 0.7, '生態系': 0.0, '都市利便性': 100.0}	22.14	2025-05-24 05:02:41.627034+00:00
ふっちー	シナリオ1	2026-2050	{'収量': np.float64(4838.664144913694), '洪水被害': np.float64(16116918.841963908), '予算': np.float64(155000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 48.4, '洪水被害': 91.9, '予算': 84.5, '生態系': 100.0, '都市利便性': 0.0}	64.96000000000001	2025-05-25 05:14:17.141245+00:00
ふっちー	シナリオ1	2051-2075	{'収量': np.float64(4322.0608207842715), '洪水被害': np.float64(67793917.92157286), '予算': np.float64(286000000.0), '生態系': np.float64(99.90430494244109), '都市利便性': np.float64(0.0)}	{'収量': 43.2, '洪水被害': 66.1, '予算': 71.4, '生態系': 99.9, '都市利便性': 0.0}	56.120000000000005	2025-05-25 05:15:40.214920+00:00
ふっちー	シナリオ1	2076-2100	{'収量': np.float64(3659.1183400989476), '洪水被害': np.float64(107562751.94073012), '予算': np.float64(155000000.0), '生態系': np.float64(99.85305494244116), '都市利便性': np.float64(0.0)}	{'収量': 36.6, '洪水被害': 46.2, '予算': 84.5, '生態系': 99.9, '都市利便性': 0.0}	53.44000000000001	2025-05-25 05:17:02.067622+00:00
まなと	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(386000000.0), '生態系': np.float64(99.995), '都市利便性': np.float64(4.997506436140505)}	{'収量': 1.7, '洪水被害': -0.0, '予算': 0.4, '生態系': 100.0, '都市利便性': 5.0}	21.42	2025-05-24 05:58:34.022689+00:00
まなと	シナリオ1	2051-2075	{'収量': np.float64(2983.491116899856), '洪水被害': np.float64(90932702.83206832), '予算': np.float64(667000000.0), '生態系': np.float64(0.0), '都市利便性': np.float64(0.0)}	{'収量': 1.0, '洪水被害': 45.5, '予算': 0.7, '生態系': 0.0, '都市利便性': 0.0}	9.44	2025-05-24 06:00:11.609488+00:00
まなと	シナリオ1	2076-2100	{'収量': np.float64(2881.6218359583117), '洪水被害': np.float64(99535899.04376504), '予算': np.float64(577000000.0), '生態系': np.float64(0.0), '都市利便性': np.float64(0.0)}	{'収量': 1.0, '洪水被害': 49.8, '予算': 0.6, '生態系': 0.0, '都市利便性': 0.0}	10.28	2025-05-24 06:04:45.647109+00:00
もりや	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(60000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(4.987489027146478)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 94.0, '生態系': 100.0, '都市利便性': 5.0}	69.8	2025-05-25 03:15:39.903230+00:00
もりや	シナリオ1	2051-2075	{'収量': np.float64(3901.5639703067027), '洪水被害': np.float64(11212842.103165826), '予算': np.float64(381000000.0), '生態系': np.float64(90.74379018638662), '都市利便性': np.float64(56.50983408648398)}	{'収量': 39.0, '洪水被害': 94.4, '予算': 61.9, '生態系': 90.7, '都市利便性': 56.5}	68.5	2025-05-25 03:17:45.461637+00:00
もりや	シナリオ1	2076-2100	{'収量': np.float64(3965.9214659287018), '洪水被害': np.float64(103407853.4071298), '予算': np.float64(155000000.0), '生態系': np.float64(71.59102972072826), '都市利便性': np.float64(0.0)}	{'収量': 39.7, '洪水被害': 48.3, '予算': 84.5, '生態系': 71.6, '都市利便性': 0.0}	48.82	2025-05-25 03:19:09.703469+00:00
ゆうご	シナリオ1	2026-2050	{'収量': np.float64(5000.0), '洪水被害': np.float64(0.0), '予算': np.float64(250000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(4.99)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 75.0, '生態系': 100.0, '都市利便性': 5.0}	66.0	2025-05-25 07:33:19.288432+00:00
ゆうご	シナリオ1	2051-2075	{'収量': np.float64(3874.2807986973626), '洪水被害': np.float64(64744961.46801044), '予算': np.float64(331000000.0), '生態系': np.float64(99.95469999999997), '都市利便性': np.float64(8.755733104308433)}	{'収量': 38.7, '洪水被害': 67.6, '予算': 66.9, '生態系': 100.0, '都市利便性': 8.8}	56.4	2025-05-25 07:36:42.509327+00:00
ゆうご	シナリオ1	2076-2100	{'収量': np.float64(3690.803257445148), '洪水被害': np.float64(60932489.10522096), '予算': np.float64(105000000.0), '生態系': np.float64(99.85344999999981), '都市利便性': np.float64(31.572357788793724)}	{'収量': 36.9, '洪水被害': 69.5, '予算': 89.5, '生態系': 99.9, '都市利便性': 31.6}	65.48	2025-05-25 07:38:42.000372+00:00
ゆうや	シナリオ1	2026-2050	{'収量': np.float64(4789.807723671698), '洪水被害': np.float64(21002560.96616347), '予算': np.float64(15000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 47.9, '洪水被害': 89.5, '予算': 98.5, '生態系': 100.0, '都市利便性': 0.0}	67.17999999999999	2025-05-25 07:18:19.359807+00:00
ゆうや	シナリオ1	2051-2075	{'収量': np.float64(3507.404480161794), '洪水被害': np.float64(29388177.95248371), '予算': np.float64(331000000.0), '生態系': np.float64(78.80401750360294), '都市利便性': np.float64(0.0)}	{'収量': 35.1, '洪水被害': 85.3, '予算': 66.9, '生態系': 78.8, '都市利便性': 0.0}	53.220000000000006	2025-05-25 07:20:48.654760+00:00
ゆうや	シナリオ1	2076-2100	{'収量': np.float64(4158.607282916772), '洪水被害': np.float64(72098015.96216094), '予算': np.float64(336000000.0), '生態系': np.float64(60.819955043530264), '都市利便性': np.float64(0.0)}	{'収量': 41.6, '洪水被害': 64.0, '予算': 66.4, '生態系': 60.8, '都市利便性': 0.0}	46.56	2025-05-25 07:22:38.916613+00:00
ゆきち	シナリオ1	2026-2050	{'収量': np.float64(4999.833333333333), '洪水被害': np.float64(0.0), '予算': np.float64(472000000.0), '生態系': np.float64(99.99995), '都市利便性': np.float64(0.0)}	{'収量': 50.0, '洪水被害': 100.0, '予算': 52.8, '生態系': 100.0, '都市利便性': 0.0}	60.56	2025-05-25 06:00:28.336525+00:00
ゆきち	シナリオ1	2051-2075	{'収量': np.float64(4616.404735460428), '洪水被害': np.float64(9375971.64405008), '予算': np.float64(160000000.0), '生態系': np.float64(99.99869999999996), '都市利便性': np.float64(0.0)}	{'収量': 46.2, '洪水被害': 95.3, '予算': 84.0, '生態系': 100.0, '都市利便性': 0.0}	65.1	2025-05-25 06:02:43.316082+00:00
ゆきち	シナリオ1	2076-2100	{'収量': np.float64(2743.5068714474037), '洪水被害': np.float64(11656950.148021886), '予算': np.float64(572000000.0), '生態系': np.float64(99.98544999999994), '都市利便性': np.float64(55.98996371393924)}	{'収量': 27.4, '洪水被害': 94.2, '予算': 42.8, '生態系': 100.0, '都市利便性': 56.0}	64.08	2025-05-25 06:03:52.828726+00:00
